RECTYPE,ALPHAIND,REGION,LASORT,LEA,ESTAB,URN,PCON_CODE,PCON_NAME,SCHNAME_AC,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,CONTFLAG,NFTYPE/FESITYPE,RELDENOM,ADMPOL,ADMPOL_PT,GEND1618,FEEDER,AGERANGE,ICLOSE,TABKS2,TAB15,EXAMCONF,DUMMY,TPUP1618,TALLPUP_1618,TALLPUP_ALEV_1618,TALLPPE_ALEV_1618,TALLPPEGRD_ALEV_1618,TINCLUDE_B3,TB3PTSE,TB3PTSE_GRD,TINCLUDE_AAB_2FAC,PTAAB_2FAC,TALLPUP_ACAD_1618,TALLPPE_ACAD_1618,TALLPPEGRD_ACAD_1618,TALLPUP_AGEN,TALLPPE_AGEN,TALLPPEGRD_AGEN,TALLPUP_TLEV,TALLPPE_TLEV,TALLPPEGRD_TLEV,TTECH_BACC,TALLPUP_TLEVDENOM,TLEV_PER,TALLPUP_AGENDENOM,AGEN_PER,T_SCOPEEX_E,PROGEX_E,ENTRY_PER_E,T_SCOPEEX_M,PROGEX_M,ENTRY_PER_M,TALLPUP_SCOPE_L3M,L3M_PER,T_InScope_ALEV_Ret,PT_Retained_ALEV_Ret,PT_Ret_Assessed_ALEV,T_InScope_ALEV_2ndYr,PT_Retained_ALEV_2ndYr,T_InScope_ACAD_Ret,PT_Retained_ACAD_Ret,PT_Ret_Assessed_ACAD,T_InScope_ACAD_2ndYr,PT_Retained_ACAD_2ndYr,T_InScope_AGEN_Ret,PT_Retained_AGEN_Ret,PT_Ret_Assessed_AGEN,T_InScope_AGEN_2ndYr,PT_Retained_AGEN_2ndYr,T_InScope_TLEV_Ret,PT_Retained_TLEV_Ret,PT_Ret_Assessed_TLEV,T_InScope_TLEV_2ndYr,PT_Retained_TLEV_2ndYr,T_AIMS_TLEV,CA_SCORE_TLEV,TALLPUP_TechCert,TALLPPE_TechCert,TALLPPEGRD_TechCert,T_AIMS_TechCert,CA_Score_TechCert,T_InScope_TechCert_Ret,PT_Retained_TechCert_Ret,PT_Ret_Assessed_TechCert,TALLPUP_ANYL2VOC,TechCert_PER,TALLPUP_1618_DIS,TALLPUP_ALEV_1618_DIS,TALLPPE_ALEV_1618_DIS,TALLPPEGRD_ALEV_DIS,TALLPUP_ACAD_1618_DIS,TALLPPE_ACAD_1618_DIS,TALLPPEGRD_ACAD_DIS,TALLPUP_AGEN_DIS,TALLPPE_AGEN_DIS,TALLPPEGRD_AGEN_DIS,TALLPUP_TLEV_DIS,TALLPPE_TLEV_DIS,TALLPPEGRD_TLEV_DIS,T_SCOPEEX_E_DIS,PROGEX_E_DIS,T_SCOPEEX_M_DIS,PROGEX_M_DIS,T_AIMS_TLEV_DIS,CA_Score_TLEV_DIS,T_InScope_ALEV_Ret_DIS,PT_Retained_ALEV_Ret_DIS,T_InScope_ACAD_Ret_DIS,PT_Retained_ACAD_Ret_DIS,T_InScope_AGEN_Ret_DIS,PT_Retained_AGEN_Ret_DIS,T_InScope_TLEV_Ret_DIS,PT_Retained_TLEV_Ret_DIS,TALLPUP_TechCert_DIS,TALLPPE_TechCert_DIS,TALLPPEGRD_TechCert_DIS,T_AIMS_TechCert_DIS,CA_Score_TechCert_DIS,T_InScope_TechCert_Ret_DIS,PT_Retained_TechCert_Ret_DIS,TALLPUP_1618_NOTDIS,TALLPUP_ALEV_1618_NOTDIS,TALLPPE_ALEV_1618_NOTDIS,TALLPPEGRD_ALEV_NOTDIS,TALLPUP_ACAD_1618_NOTDIS,TALLPPE_ACAD_1618_NOTDIS,TALLPPEGRD_ACAD_NOTDIS,TALLPUP_AGEN_NOTDIS,TALLPPE_AGEN_NOTDIS,TALLPPEGRD_AGEN_NOTDIS,TALLPUP_TLEV_NOTDIS,TALLPPE_TLEV_NOTDIS,TALLPPEGRD_TLEV_NOTDIS,T_SCOPEEX_E_NOTDIS,PROGEX_E_NOTDIS,T_SCOPEEX_M_NOTDIS,PROGEX_M_NOTDIS,T_AIMS_TLEV_NOTDIS,CA_Score_TLEV_NOTDIS,T_InScope_ALEV_Ret_NOTDIS,PT_Retained_ALEV_Ret_NOTDIS,T_InScope_ACAD_Ret_NOTDIS,PT_Retained_ACAD_Ret_NOTDIS,T_InScope_AGEN_Ret_NOTDIS,PT_Retained_AGEN_Ret_NOTDIS,T_InScope_TLEV_Ret_NOTDIS,PT_Retained_TLEV_Ret_NOTDIS,TALLPUP_TechCert_NOTDIS,TALLPPE_TechCert_NOTDIS,TALLPPEGRD_TechCert_NOTDIS,T_AIMS_TechCert_NOTDIS,CA_Score_TechCert_NOTDIS,T_InScope_TechCert_Ret_NOTDIS,PT_Retained_TechCert_Ret_NOTDIS,ENTRIES_ALEV,VA_INS_ALEV,UCI_INS_ALEV,LCI_INS_ALEV,PROGRESS_BAND_ALEV,ENTRIES_ACAD,VA_INS_ACAD,UCI_INS_ACAD,LCI_INS_ACAD,PROGRESS_BAND_ACAD,ENTRIES_AGEN,VA_INS_AGEN,UCI_INS_AGEN,LCI_INS_AGEN,PROGRESS_BAND_AGEN,ENTRIES_ALEV_DIS,VA_INS_ALEV_DIS,UCI_INS_ALEV_DIS,LCI_INS_ALEV_DIS,ENTRIES_ACAD_DIS,VA_INS_ACAD_DIS,UCI_INS_ACAD_DIS,LCI_INS_ACAD_DIS,ENTRIES_AGEN_DIS,VA_INS_AGEN_DIS,UCI_INS_AGEN_DIS,LCI_INS_AGEN_DIS,ENTRIES_ALEV_NOTDIS,VA_INS_ALEV_NOTDIS,UCI_INS_ALEV_NOTDIS,LCI_INS_ALEV_NOTDIS,ENTRIES_ACAD_NOTDIS,VA_INS_ACAD_NOTDIS,UCI_INS_ACAD_NOTDIS,LCI_INS_ACAD_NOTDIS,ENTRIES_AGEN_NOTDIS,VA_INS_AGEN_NOTDIS,UCI_INS_AGEN_NOTDIS,LCI_INS_AGEN_NOTDIS,TALLPUP_1618_18,TALLPUP_1618_17,TALLPUP_ALEV_1618_18,TALLPUP_ALEV_1618_17,TALLPPE_ALEV_1618_18,TALLPPE_ALEV_1618_17,TALLPPEGRD_ALEV_1618_18,TALLPPEGRD_ALEV_1618_17,TALLPUP_ACAD_1618_18,TALLPUP_ACAD_1618_17,TALLPPE_ACAD_1618_18,TALLPPE_ACAD_1618_17,TALLPPEGRD_ACAD_1618_18,TALLPPEGRD_ACAD_1618_17,TALLPUP_AGEN_18,TALLPUP_AGEN_17,TALLPPE_AGEN_18,TALLPPE_AGEN_17,TALLPPEGRD_AGEN_18,TALLPPEGRD_AGEN_17,TALLPUP_TLEV_18,TALLPUP_TLEV_17,TALLPPE_TLEV_18,TALLPPE_TLEV_17,TALLPPEGRD_TLEV_18,TALLPPEGRD_TLEV_17,TALLPUP_TECHCERT_18,TALLPUP_TECHCERT_17,TALLPPE_TECHCERT_18,TALLPPE_TECHCERT_17,TALLPPEGRD_TECHCERT_18,TALLPPEGRD_TECHCERT_17,T_AIMS_TLEV_18,T_AIMS_TLEV_17,CA_SCORE_TLEV_18,CA_SCORE_TLEV_17,T_AIMS_TECHCERT_18,T_AIMS_TECHCERT_17,CA_SCORE_TECHCERT_18,CA_SCORE_TECHCERT_17,T_AIMS_CA_18,T_AIMS_CA_17,CA_SCORE_18,CA_SCORE_17,T_SCOPEEX_E_18,T_SCOPEEX_E_17,PROGEX_E_18,PROGEX_E_17,T_SCOPEEX_M_18,T_SCOPEEX_M_17,PROGEX_M_18,PROGEX_M_17,ENTRIES_ALEV_18,ENTRIES_ALEV_17,VA_INS_ALEV_18,VA_INS_ALEV_17,PROGRESS_BAND_ALEV_18,UCI_INS_ALEV_18,UCI_INS_ALEV_17,LCI_INS_ALEV_18,LCI_INS_ALEV_17,ENTRIES_ACAD_18,ENTRIES_ACAD_17,VA_INS_ACAD_18,VA_INS_ACAD_17,PROGRESS_BAND_ACAD_18,UCI_INS_ACAD_18,UCI_INS_ACAD_17,LCI_INS_ACAD_18,LCI_INS_ACAD_17,ENTRIES_AGEN_18,ENTRIES_AGEN_17,VA_INS_AGEN_18,VA_INS_AGEN_17,PROGRESS_BAND_AGEN_18,UCI_INS_AGEN_18,UCI_INS_AGEN_17,LCI_INS_AGEN_18,LCI_INS_AGEN_17,T_INSCOPE_ALEV_RET_18,T_INSCOPE_ALEV_RET_17,PT_RETAINED_ALEV_RET_18,PT_RETAINED_ALEV_RET_17,T_INSCOPE_ACAD_RET_18,T_INSCOPE_ACAD_RET_17,PT_RETAINED_ACAD_RET_18,PT_RETAINED_ACAD_RET_17,T_INSCOPE_AGEN_RET_18,T_INSCOPE_AGEN_RET_17,PT_RETAINED_AGEN_RET_18,PT_RETAINED_AGEN_RET_17,T_INSCOPE_TLEV_RET_18,T_INSCOPE_TLEV_RET_17,PT_RETAINED_TLEV_RET_18,PT_RETAINED_TLEV_RET_17,T_INSCOPE_TECHCERT_RET_18,T_INSCOPE_TECHCERT_RET_17,PT_RETAINED_TECHCERT_RET_18,PT_RETAINED_TECHCERT_RET_17,TALLPUP_1618_DIS_18,TALLPUP_1618_DIS_17,TALLPUP_ALEV_1618_DIS_18,TALLPUP_ALEV_1618_DIS_17,TALLPPE_ALEV_1618_DIS_18,TALLPPE_ALEV_1618_DIS_17,TALLPPEGRD_ALEV_DIS_18,TALLPPEGRD_ALEV_DIS_17,TALLPUP_ACAD_1618_DIS_18,TALLPUP_ACAD_1618_DIS_17,TALLPPE_ACAD_1618_DIS_18,TALLPPE_ACAD_1618_DIS_17,TALLPPEGRD_ACAD_DIS_18,TALLPPEGRD_ACAD_DIS_17,TALLPUP_AGEN_DIS_18,TALLPUP_AGEN_DIS_17,TALLPPE_AGEN_DIS_18,TALLPPE_AGEN_DIS_17,TALLPPEGRD_AGEN_DIS_18,TALLPPEGRD_AGEN_DIS_17,TALLPUP_TLEV_DIS_18,TALLPUP_TLEV_DIS_17,TALLPPE_TLEV_DIS_18,TALLPPE_TLEV_DIS_17,TALLPPEGRD_TLEV_DIS_18,TALLPPEGRD_TLEV_DIS_17,TALLPUP_TECHCERT_DIS_18,TALLPUP_TECHCERT_DIS_17,TALLPPE_TECHCERT_DIS_18,TALLPPE_TECHCERT_DIS_17,TALLPPEGRD_TECHCERT_DIS_18,TALLPPEGRD_TECHCERT_DIS_17,T_AIMS_TLEV_DIS_18,T_AIMS_TLEV_DIS_17,CA_SCORE_TLEV_DIS_18,CA_SCORE_TLEV_DIS_17,T_AIMS_TECHCERT_DIS_18,T_AIMS_TECHCERT_DIS_17,CA_SCORE_TECHCERT_DIS_18,CA_SCORE_TECHCERT_DIS_17,T_SCOPEEX_E_DIS_18,T_SCOPEEX_E_DIS_17,PROGEX_E_DIS_18,PROGEX_E_DIS_17,T_SCOPEEX_M_DIS_18,T_SCOPEEX_M_DIS_17,PROGEX_M_DIS_18,PROGEX_M_DIS_17,ENTRIES_ALEV_DIS_18,ENTRIES_ALEV_DIS_17,VA_INS_ALEV_DIS_18,VA_INS_ALEV_DIS_17,UCI_INS_ALEV_DIS_18,UCI_INS_ALEV_DIS_17,LCI_INS_ALEV_DIS_18,LCI_INS_ALEV_DIS_17,ENTRIES_ACAD_DIS_18,ENTRIES_ACAD_DIS_17,VA_INS_ACAD_DIS_18,VA_INS_ACAD_DIS_17,UCI_INS_ACAD_DIS_18,UCI_INS_ACAD_DIS_17,LCI_INS_ACAD_DIS_18,LCI_INS_ACAD_DIS_17,ENTRIES_AGEN_DIS_18,ENTRIES_AGEN_DIS_17,VA_INS_AGEN_DIS_18,VA_INS_AGEN_DIS_17,UCI_INS_AGEN_DIS_18,UCI_INS_AGEN_DIS_17,LCI_INS_AGEN_DIS_18,LCI_INS_AGEN_DIS_17,T_INSCOPE_ALEV_RET_DIS_18,T_INSCOPE_ALEV_RET_DIS_17,PT_RETAINED_ALEV_RET_DIS_18,PT_RETAINED_ALEV_RET_DIS_17,T_INSCOPE_ACAD_RET_DIS_18,T_INSCOPE_ACAD_RET_DIS_17,PT_RETAINED_ACAD_RET_DIS_18,PT_RETAINED_ACAD_RET_DIS_17,T_INSCOPE_AGEN_RET_DIS_18,T_INSCOPE_AGEN_RET_DIS_17,PT_RETAINED_AGEN_RET_DIS_18,PT_RETAINED_AGEN_RET_DIS_17,T_INSCOPE_TLEV_RET_DIS_18,T_INSCOPE_TLEV_RET_DIS_17,PT_RETAINED_TLEV_RET_DIS_18,PT_RETAINED_TLEV_RET_DIS_17,T_INSCOPE_TECHCERT_RET_DIS_18,T_INSCOPE_TECHCERT_RET_DIS_17,PT_RETAINED_TECHCERT_RET_DIS_18,PT_RETAINED_TECHCERT_RET_DIS_17,TALLPUP_1618_NOTDIS_18,TALLPUP_1618_NOTDIS_17,TALLPUP_ALEV_1618_NOTDIS_18,TALLPUP_ALEV_1618_NOTDIS_17,TALLPPE_ALEV_1618_NOTDIS_18,TALLPPE_ALEV_1618_NOTDIS_17,TALLPPEGRD_ALEV_NOTDIS_18,TALLPPEGRD_ALEV_NOTDIS_17,TALLPUP_ACAD_1618_NOTDIS_18,TALLPUP_ACAD_1618_NOTDIS_17,TALLPPE_ACAD_1618_NOTDIS_18,TALLPPE_ACAD_1618_NOTDIS_17,TALLPPEGRD_ACAD_NOTDIS_18,TALLPPEGRD_ACAD_NOTDIS_17,TALLPUP_AGEN_NOTDIS_18,TALLPUP_AGEN_NOTDIS_17,TALLPPE_AGEN_NOTDIS_18,TALLPPE_AGEN_NOTDIS_17,TALLPPEGRD_AGEN_NOTDIS_18,TALLPPEGRD_AGEN_NOTDIS_17,TALLPUP_TLEV_NOTDIS_18,TALLPUP_TLEV_NOTDIS_17,TALLPPE_TLEV_NOTDIS_18,TALLPPE_TLEV_NOTDIS_17,TALLPPEGRD_TLEV_NOTDIS_18,TALLPPEGRD_TLEV_NOTDIS_17,TALLPUP_TECHCERT_NOTDIS_18,TALLPUP_TECHCERT_NOTDIS_17,TALLPPE_TECHCERT_NOTDIS_18,TALLPPE_TECHCERT_NOTDIS_17,TALLPPEGRD_TECHCERT_NOTDIS_18,TALLPPEGRD_TECHCERT_NOTDIS_17,T_AIMS_TLEV_NOTDIS_18,T_AIMS_TLEV_NOTDIS_17,CA_SCORE_TLEV_NOTDIS_18,CA_SCORE_TLEV_NOTDIS_17,T_AIMS_TECHCERT_NOTDIS_18,T_AIMS_TECHCERT_NOTDIS_17,CA_SCORE_TECHCERT_NOTDIS_18,CA_SCORE_TECHCERT_NOTDIS_17,T_SCOPEEX_E_NOTDIS_18,T_SCOPEEX_E_NOTDIS_17,PROGEX_E_NOTDIS_18,PROGEX_E_NOTDIS_17,T_SCOPEEX_M_NOTDIS_18,T_SCOPEEX_M_NOTDIS_17,PROGEX_M_NOTDIS_18,PROGEX_M_NOTDIS_17,ENTRIES_ALEV_NOTDIS_18,ENTRIES_ALEV_NOTDIS_17,VA_INS_ALEV_NOTDIS_18,VA_INS_ALEV_NOTDIS_17,UCI_INS_ALEV_NOTDIS_18,UCI_INS_ALEV_NOTDIS_17,LCI_INS_ALEV_NOTDIS_18,LCI_INS_ALEV_NOTDIS_17,ENTRIES_ACAD_NOTDIS_18,ENTRIES_ACAD_NOTDIS_17,VA_INS_ACAD_NOTDIS_18,VA_INS_ACAD_NOTDIS_17,UCI_INS_ACAD_NOTDIS_18,UCI_INS_ACAD_NOTDIS_17,LCI_INS_ACAD_NOTDIS_18,LCI_INS_ACAD_NOTDIS_17,ENTRIES_AGEN_NOTDIS_18,ENTRIES_AGEN_NOTDIS_17,VA_INS_AGEN_NOTDIS_18,VA_INS_AGEN_NOTDIS_17,UCI_INS_AGEN_NOTDIS_18,UCI_INS_AGEN_NOTDIS_17,LCI_INS_AGEN_NOTDIS_18,LCI_INS_AGEN_NOTDIS_17,T_INSCOPE_ALEV_RET_NOTDIS_18,T_INSCOPE_ALEV_RET_NOTDIS_17,PT_RETAINED_ALEV_RET_NOTDIS_18,PT_RETAINED_ALEV_RET_NOTDIS_17,T_INSCOPE_ACAD_RET_NOTDIS_18,T_INSCOPE_ACAD_RET_NOTDIS_17,PT_RETAINED_ACAD_RET_NOTDIS_18,PT_RETAINED_ACAD_RET_NOTDIS_17,T_INSCOPE_AGEN_RET_NOTDIS_18,T_INSCOPE_AGEN_RET_NOTDIS_17,PT_RETAINED_AGEN_RET_NOTDIS_18,PT_RETAINED_AGEN_RET_NOTDIS_17,T_INSCOPE_TLEV_RET_NOTDIS_18,T_INSCOPE_TLEV_RET_NOTDIS_17,PT_RETAINED_TLEV_RET_NOTDIS_18,PT_RETAINED_TLEV_RET_NOTDIS_17,T_INSCOPE_TECHCERT_RET_NOTDIS_18,T_INSCOPE_TECHCERT_RET_NOTDIS_17,PT_RETAINED_TECHCERT_RET_NOTDIS_18,PT_RETAINED_TECHCERT_RET_NOTDIS_17,ESTAB__Score,Overall_Score
1,10040,12.0,6,383,0.008905299739357053,108059,E14000779,Leeds North East,,"Carr Manor Community School, Specialist Sports College",Carr Manor Road,,,Leeds,LS17 5DJ,1133368400.0,0,FD,Does not apply,NSE,OTHER NON SEL,MIXED,0,4-19,0,,,,,3,9,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,6,-1.00,0.0%,7,0.29,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,SUPP,SUPP,SUPP,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,SUPP,SUPP,SUPP,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,,,,,4,,SUPP,,3,,SUPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,SUPP,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,SUPP,,SUPP,,SUPP,,SUPP,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,SUPP,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,SUPP,,SUPP,,SUPP,,SUPP,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,NE,,-0.9621586242090792,0.9279588058881068
1,10000,9.0,7,342,0.999131190269331,130489,E14000963,St Helens South and Whiston,,Carmel College,Prescot Road,,,St Helens,WA10 3AG,1744452200.0,0,Sixth Form College,Roman Catholic,NSE,OTHER NON SEL,MIXED,0,16+,0,,,,,1807,857,688,34.07,C+,549,32.15,C+,549,9.3%,699,34.15,C+,124,34.77,Dist,NE,NE,NE,NE,109,0.0%,204,60.8%,18,0.67,SUPP,20,0.32,SUPP,711,36.1%,727,82.7%,82.7%,727,82.0%,731,82.8%,82.8%,731,81.5%,76,93.4%,93.4%,76,92.1%,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,2,SUPP,160,115,31.49,C,118,31.68,C+,17,36.40,Dist,NE,NE,NE,SUPP,SUPP,9,-0.18,NE,NE,136,68.4%,137,68.6%,10,100.0%,NE,NE,NE,NE,NE,NE,NE,NE,NE,691,570,34.54,C+,578,34.60,C+,106,34.58,Dist,NE,NE,NE,SUPP,SUPP,11,0.73,NE,NE,587,86.0%,590,86.1%,66,92.4%,NE,NE,NE,NE,NE,NE,NE,NE,NE,1739,0.11,0.16,0.06,2.0,1828,0.12,0.17,0.07,2.0,138,0.43,0.58,0.29,2.0,272,0.14,0.27,0.01,288,0.17,0.3,0.03,18,0.69,1.1,0.27,1467,0.1,0.16,0.05,1540,0.11,0.16,0.05,120,0.39,0.55,0.24,974.0,979,828,871,34.37,32.83,C+,C+,829,871,34.37,32.85,C+,C+,51,138,37.76,43.76,Dist+,Dist*-,NE,15,NE,45.17,NE,Dist*-,NE,1,NE,SUPP,NE,SUPP,NE,16,NE,1.44,NE,NE,NE,NE,,,,,20,16,0.05,0.56,53,62,0.51,0.91,2206,2614,0.17,0.12,2.0,0.22,0.16,0.13,0.08,2331,2660,0.17,0.12,2.0,0.22,0.17,0.13,0.08,51,158,0.72,0.72,1.0,0.94,0.95,0.50,0.50,876,816,81.4%,92.9%,877,816,81.3%,92.9%,41,128,92.7%,87.5%,NE,16,NE,93.8%,NE,NE,NE,NE,177,145,139,114,32.30,31.02,C+,C,139,114,32.25,31.12,C+,C,10,26,37.69,39.83,Dist+,Dist+,NE,SUPP,NE,SUPP,NE,SUPP,NE,NE,NE,NE,NE,NE,NE,1,NE,SUPP,NE,NE,NE,NE,7,SUPP,-0.14,SUPP,11,19,-0.24,0.92,351,322,0.21,0.14,0.33,0.27,0.08,0.00,370,328,0.22,0.14,0.34,0.27,0.10,0.01,10,26,0.66,0.58,1.19,1.14,0.13,0.01,153,110,71.9%,85.5%,154,110,71.4%,85.5%,10,26,100.0%,76.9%,NE,SUPP,NE,SUPP,NE,NE,NE,NE,797,830,689,753,34.76,33,C+,C+,690,753,34.76,33.01,C+,C+,41,112,37.78,44.5,Dist+,Dist*-,NE,SUPP,NE,SUPP,NE,SUPP,NE,SUPP,NE,SUPP,NE,SUPP,NE,15,NE,SUPP,NE,NE,NE,NE,13,SUPP,0.15,SUPP,42,43,0.70,0.91,1855,2289,0.17,0.12,0.22,0.16,0.12,0.07,1961,2329,0.17,0.12,0.22,0.17,0.12,0.07,41,132,0.73,0.75,0.98,0.99,0.49,0.51,723,703,83.4%,94.0%,723,703,83.4%,94.0%,31,102,90.3%,90.2%,NE,SUPP,NE,SUPP,NE,NE,NE,NE,2.575839768919917,0.9279588058881068
1,10404,9.0,2,896,0.1309730668983492,139343,E14000640,City of Chester,,"The Catholic High School, Chester A Specialist Science College",Old Wrexham Road,Handbridge,,Chester,CH4 7HS,1244981600.0,0,ACC,Roman Catholic,NSE,OTHER NON SEL,MIXED,0,11-18,0,,,,,133,78,71,34.51,C+,60,34.56,C+,60,15.0%,71,34.51,C+,5,SUPP,SUPP,NE,NE,NE,NE,NE,NE,5,SUPP,1,SUPP,100.0%,8,0.00,100.0%,61,21.3%,72,83.3%,83.3%,72,83.3%,72,83.3%,83.3%,72,83.3%,5,SUPP,SUPP,5,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,1,SUPP,7,7,18.50,D,7,18.50,D,SUPP,SUPP,SUPP,NE,NE,NE,SUPP,SUPP,SUPP,SUPP,NE,NE,6,100.0%,6,100.0%,SUPP,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,64,58,36.07,B-,58,36.07,B-,SUPP,SUPP,SUPP,NE,NE,NE,NE,NE,SUPP,SUPP,NE,NE,59,81.4%,59,81.4%,SUPP,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,179,0.29,0.45,0.14,2.0,179,0.29,0.45,0.14,2.0,SUPP,SUPP,SUPP,SUPP,2.0,20,-0.43,0.03,-0.88,20,-0.43,0.03,-0.88,SUPP,SUPP,SUPP,SUPP,159,0.39,0.55,0.22,159,0.39,0.55,0.22,SUPP,SUPP,SUPP,SUPP,97.0,100,90,100,32.07,31.29,C+,C,90,100,32.07,31.29,C+,C,1,4,SUPP,SUPP,SUPP,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,,,,,NE,2,NE,SUPP,8,4,0.25,SUPP,216,224,-0.04,0.06,3.0,0.11,0.21,-0.18,-0.09,216,224,-0.04,0.06,3.0,0.11,0.21,-0.18,-0.09,SUPP,SUPP,SUPP,SUPP,1.0,SUPP,SUPP,SUPP,SUPP,96,99,84.4%,99.0%,96,99,84.4%,99.0%,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,8,SUPP,7,SUPP,26.34,SUPP,C-,SUPP,7,SUPP,26.34,SUPP,C-,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,21,16,-0.12,0.57,0.33,1.24,-0.58,-0.09,21,16,-0.12,0.57,0.33,1.24,-0.58,-0.09,NE,NE,NE,NE,NE,NE,NE,NE,8,SUPP,87.5%,SUPP,8,SUPP,87.5%,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,75,SUPP,69,SUPP,31.03,SUPP,C,SUPP,69,SUPP,31.03,SUPP,C,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,SUPP,NE,SUPP,8,SUPP,0.25,SUPP,195,208,-0.03,0.02,0.12,0.17,-0.18,-0.13,195,208,-0.03,0.02,0.12,0.17,-0.18,-0.13,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,74,SUPP,85.1%,SUPP,74,SUPP,85.1%,SUPP,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,-0.5260201954004599,0.9279588058881068
